index,barcode,name,quantity,price
9731,4001240200560,Savlon Antiseptic Liquid 50ml,383,658.96
9732,8903513921645,Savlon Antiseptic Liquid 50ml,329,619.88
9733,8906236349659,Milk-Bone Dog Treats 100g,35,2240.3
9734,0418630885315,Nestlé Milkmaid 500g,223,660.86
9735,8901132561365,Everest Garam Masala 50g,149,187.09
9736,3817240384275,Johnson's Baby Shampoo 100ml,178,293.12
9737,0414062971343,Epigamia Yogurt Strawberry 750g,200,794.78
9738,0287890360340,Doritos Cheese 70g,314,134.4
9739,0232415271182,Trixie Dog Leash 100m,9,2817.69
9740,3814956347174,Axe Deodorant 400ml,137,32.06
9741,8906488481589,Pepsodent Toothpaste 250g,324,187.34
9742,0413756872393,Kitchen King Masala 200g,326,34.84
9743,0122923298514,Syska LED Bulb 20W,84,1044.36
9744,4002978446695,Dettol Antiseptic Liquid 15ml,353,123.25
9745,0410757351865,Amul Ice Cream Pepperoni 750ml,53,608.6
9746,0372795558708,Gerber Puffs Banana 250g,190,396.14
9747,8903969906081,Pigeon Baby Bottle 50ml,37,271.14
9748,0702813790269,Scotch Tape 100mm,75,381.98
9749,8909533405356,MTR Sambar Masala 500g,476,28.46
9750,8907587872568,MTR Rasam Powder 500g,216,157.16
9751,4015551014211,Close-Up Toothpaste 100g,60,656.05
9752,0129716739773,Anker USB-C Cable 100m,16,1907.46
9753,0767913502242,Cremica Tomato Ketchup 10g,210,446.01
9754,6905306033407,Anker USB-C Cable 100m,56,762.8
9755,0417892269222,Amul Paneer 1500g,269,623.14
9756,0382859226696,Drools Dog Food 100kg,140,1560.42
9757,4710038566220,Maped Sharpener,270,153.64
9758,0389311021318,Pedigree Dentastix Pack of 7,128,905.82
9759,0856452054203,Navneet Notebook 100pg,129,282.29
9760,0125004428398,Philips LED Bulb 7W,275,1800.25
9761,0751630530022,7UP 250ml,199,156.11
9762,8901036613122,Sundrop Peanut Butter 5g,80,449.27
9763,0230360579186,Drools Dog Food 100kg,24,1397.64
9764,0763608658010,Amul Milk Chocolate 80g,309,529.19
9765,0407542007854,Toblerone 55g,510,144.3
9766,8902400866618,Fortune Sunflower Oil 1000L,24,159.6
9767,0762699735655,Bounty 200g,154,870.72
9768,4714460819046,3M Double-Sided Tape 100mm,32,1671.24
9769,0416394358670,Shan Tikka Masala 100g,48,209.6
9770,0403123425543,KitKat 22g,117,141.73
9771,0212815848320,Febreze Air Freshener 500ml,227,48.05
9772,0238390769492,Royal Canin Cat Food 100kg,129,630.18
9773,3007122555767,Vicks Inhaler,257,123.01
9774,0123846680622,Duracell AA Batteries Pack of 2,13,1535.08
9775,8905335958526,Pedigree Dentastix Pack of 7,15,2957.4
9776,4015805839270,Dove Soap 100g,389,685.79
9777,0233271176642,Himalaya Pet Shampoo 100ml,143,1574.44
9778,3003297474124,Boiron Arnica Gel 60g,178,145.84
9779,0379041502522,Pampers Baby Wipes Pack of 30,15,1725.1
9780,0401730078770,Skittles Fruit 55g,541,1185.77
9781,0765632964815,Sundrop Peanut Butter 1g,123,359.16
9782,0413126427123,Shan Tikka Masala 200g,350,203.08
9783,0373410942810,Dove Conditioner 250ml,321,147.45
9784,8908655582761,Pudin Hara 100ml,421,650.43
9785,0233978461263,Trixie Dog Leash 100m,86,2590.36
9786,8909579455674,Cerelac Wheat 100g,171,972.84
9787,4000005398030,Centrum Multivitamin 60tab,469,388.59
9788,8905629348330,Betadine Solution 30ml,116,744.07
9789,3000865307938,Savlon Antiseptic Liquid 10ml,288,121.45
9790,0371584752983,Himalaya Baby Cream 250g,178,1427.59
9791,0387384038691,Bikaji Namkeen 25g,485,265.3
9792,3812411550909,Pudin Hara 20ml,40,780.19
9793,0767684001364,Epigamia Yogurt Plain 200g,12,320.8
9794,8902558141872,Pril Dishwash 1000ml,171,121.67
9795,0417585202567,Tata Turmeric Powder 100g,352,323.93
9796,0858777712974,Apsara Eraser Pack of 6,267,185.71
9797,8900884322675,Amul Ice Cream Chocolate 500ml,46,316.61
9798,0377681937711,Hamam Soap 150g,25,86.37
9799,0370013518213,TRESemmé 50ml,134,70.98
9800,0414294453679,Tata Turmeric Powder 500g,74,163.46
9801,0768472892041,ITC Sunfeast Frozen Paratha 4pc,46,339.08
9802,3815008290615,Colgate Toothbrush Soft,153,131.65
9803,0494821122292,Lipton Green Tea 250g,320,33.16
9804,0701463273146,Luxor Marker Blue,566,28.56
9805,0410652722609,Amul Toned Milk 750ml,289,693.88
9806,0382372924154,Monaco Biscuits 200g,86,279.58
9807,0122420177206,Panasonic AA Batteries Pack of 6,117,1682.24
9808,0471019910077,Head & Shoulders 250ml,248,693.45
9809,0404670847710,Britannia Good Day 25g,302,131.79
9810,8902759883588,Dr. Oetker Mayonnaise 10g,374,52.79
9811,8908768185002,Pedigree Dentastix Pack of 14,17,1412.48
9812,6901608006866,Panasonic AA Batteries Pack of 6,224,1086.43
9813,0418447098816,Epigamia Yogurt Strawberry 100g,25,670.58
9814,0122925469837,Red Label Tea 1500g,173,217.48
9815,0406030365438,Amul Dark Chocolate 300g,103,137.83
9816,3816898152960,Johnson's Baby Oil 250ml,120,1140.48
9817,6900430396749,Osram LED Bulb 20W,64,1188.83
9818,0350061168882,Dettol Surface Cleaner 250ml,239,48.18
9819,0414950398801,Amul Lassi Plain 750ml,253,181.6
9820,0416068121180,Go Cheese Spread 1000g,91,279.45
9821,0419794519504,Cremica Tomato Ketchup 1000g,44,696.76
9822,0285955458810,Bourbon Biscuits 100g,54,108.44
9823,8902847803696,Royal Canin Dog Food 100kg,44,1280.8
9824,0234046449138,Milk-Bone Dog Treats 100g,87,2422.36
9825,0127376727864,Bru Coffee 1500g,261,243.89
9826,0707511938722,Faber-Castell Pencil 6B Pack of 50,607,169.77
9827,4008656925612,Johnson's Baby Powder 200g,69,448.37
9828,6906616381592,Energizer AA Batteries Pack of 12,127,369.77
9829,3817816311445,Pantoprazole 40mg Strip 50tab,252,605.18
9830,0760019913431,Limca Lemon 1000ml,133,160.12
9831,0402992093990,Hide & Seek 200g,468,104.85
9832,0372871454610,Johnson's Baby Oil 250ml,76,435.16
9833,0381212197352,Whiskas Cat Food Original 100kg,90,397.03
9834,0768758147117,Godrej Real Good Chicken 400g,24,224.63
9835,0232691404151,Royal Canin Cat Food 100kg,53,2967.67
9836,0283060530100,Haldiram Aloo Bhujia 250g,140,212.16
9837,8901034987621,Lifebuoy Soap 200g,238,405.84
9838,0494375726359,Limca Lemon 1000ml,76,82.56
9839,0475569224387,Gillette Fusion Razor,200,592.08
9840,3817011860984,Huggies Diapers XXL Pack of 20,198,623.51
9841,8906837541582,Priya Pickle Lemon 100g,444,336.46
9842,0232649468495,Catit Cat Litter 100kg,86,2522.12
9843,8902437591897,Pedigree Dog Food Original 100kg,97,963.44
9844,0210091673773,Wheel Detergent 1500g,175,518.84
9845,8902986229067,Uncle Chips 250g,486,200.83
9846,3815223677437,Crocin 500mg Strip 15tab,319,218.08
9847,0700688924888,Fevicol Glue 100ml,603,325.84
9848,4711386762425,Panasonic AA Batteries Pack of 2,62,249.42
9849,4007013784961,Supradyn Multivitamin 50tab,394,174.88
9850,0213816430910,Surf Excel 1500g,90,374.11
9851,0702148610164,Stapler Pins Pack of 16,97,184.83
9852,0474362159704,Old Spice Deodorant 400ml,390,186.79
9853,3814617952020,Moov Pain Relief Cream 60g,494,716.15
9854,8903832342923,Tata Salt 1000kg,195,1119.62
9855,4009415985199,Savlon Antiseptic Liquid 25ml,313,520.54
9856,8909413247205,Drools Dog Food 100kg,113,1290.37
9857,0767663934560,Amul Skimmed Milk Powder 1000g,30,458.95
9858,8903702501603,7UP 2000ml,205,170.97
9859,0416074628314,MDH Chaat Masala 500g,115,219.01
9860,0128561440957,Himalayan Water 500ml,233,88.12
9861,6903733043396,boAt USB Cable 100m,19,1585.35
9862,0403194327692,Toblerone 40g,106,1194.81
9863,0280513651559,Pringles Chilli 200g,378,93.31
9864,0766205800219,Catch Salt 5kg,364,986.19
9865,0767534763121,Maaza Mango 750ml,466,185.15
9866,8907334362311,Heinz Tomato Ketchup 200g,109,167.76
9867,8903696709276,Safal Green Peas 1000g,194,275.36
9868,4004592005586,Boiron Arnica Gel 25g,216,111.42
9869,4000047338599,Centrum Multivitamin 60tab,285,593.93
9870,8908296315896,Old Spice Deodorant 50ml,79,282.96
9871,0129828968580,Boost 500g,374,235.49
9872,6908938249437,Syska LED Bulb 15W,202,1674.15
9873,8904773480019,Domex Toilet Cleaner 1000ml,129,158.64
9874,0752808828569,Red Bull 1500ml Energy Drink,310,104.49
9875,0417752089755,Patanjali Ghee 750g,268,807.15
9876,8904433562635,Mother's Recipe Pickle Chilli 100g,65,282.7
9877,6902097166543,Anker USB-C Cable 100m,276,725.82
9878,0419744607985,Daawat Basmati Rice 1kg,216,661.62
9879,4013096316227,Dove Conditioner 200ml,318,218.58
9880,4717013848302,Reynolds Pen Blue,46,192.12
9881,0752146955019,Pepsi 500ml Bottle,181,243.82
9882,0766129771619,Amul Ice Cream Chocolate 1000ml,111,432.25
9883,3814032516951,Dove Shampoo 500ml,118,482.37
9884,8907514434173,Revital H 25tab,174,601.29
9885,0761770270993,Amul Paneer 750g,102,461.87
9886,0404833538479,Act II Popcorn BBQ 50g,545,136.1
9887,0765008720205,5-Star 30g,488,586.09
9888,3810938613411,Gillette Fusion Razor,34,604.52
9889,0381787115836,Milk-Bone Dog Treats 100g,70,1873.32
9890,0410037829992,Kwality Wall's Ice Cream 1000ml,15,472.54
9891,0761560608944,Pillsbury Atta 100kg,72,295.64
9892,0384522658100,Too Yumm Classic 400g,273,202.04
9893,0378625221439,Chicco Baby Bottle 400ml,110,1219.9
9894,0473088116275,Stayfree Pads Pack,235,87.35
9895,0383897628817,Monaco Biscuits 90g,440,243.38
9896,0381352587938,Act II Popcorn Sour Cream 70g,557,278.23
9897,3813914117828,Himalaya Liv.52 60tab,84,791.69
9898,8904741104978,Everest Chilli Powder 500g,117,191.34
9899,0377639902471,Nestum Rice Cereal 200g,58,1111.83
9900,3002264312278,Boiron Arnica Gel 30g,301,50.81
9901,0418817526239,Amul Cheese Slices 1000g,261,628.37
9902,0762400023255,Epigamia Yogurt Mango 1000g,64,188.16
9903,8908913347330,Betadine Solution 30ml,282,284.14
9904,0499989544566,Minute Maid Guava 200ml,367,42.99
9905,0370499697716,Pampers Diapers XXL Pack of 40,121,1018.08
9906,0217810136649,Domex Toilet Cleaner 750ml,107,345.13
9907,8908493195970,Savlon Antiseptic Liquid 200ml,324,504.61
9908,8904459723102,Amul Butter 500g,217,654.84
9909,0372724706958,Johnson's Baby Oil 400ml,97,1701.14
9910,3816579952278,Dettol Antiseptic Liquid 30ml,352,799.46
9911,4012587094101,Garnier Face Wash 50ml,125,138.51
9912,0414305797440,Amul Gold Milk 100ml,210,53.65
9913,0288506184671,Too Yumm Tomato 400g,92,13.05
9914,0419776426059,MTR Sambar Masala 500g,66,333.48
9915,0760536241628,Nestlé Milkmaid 1500g,261,728.46
9916,0287930946831,Cheetos Masala 400g,294,192.47
9917,3004333224000,Paracetamol 500mg Strip 15tab,398,789.66
9918,8908616727736,Nescafe Classic 200g,164,149.82
9919,0762679406674,Vadilal Ice Cream Strawberry 750ml,40,432.92
9920,0384950122860,Himalaya Pet Shampoo 100ml,57,2585.56
9921,8909452233948,Robin Fabric Whitener 500ml,95,253.07
9922,0411037725680,Dhara Mustard Oil 500L,319,1015.59
9923,8909243151628,50-50 Biscuits 50g,503,29.66
9924,0709869569290,Natraj Color Pencils Pack of 24,287,129.26
9925,0411942249189,Safal Mixed Vegetables 250g,91,586.7
9926,8905060033796,McCain French Fries 400g,162,578.36
9927,0411115403806,Everest Garam Masala 500g,435,276.75
9928,0851005003813,Reynolds Pen Black,579,256.02
9929,8908137592295,Safal Green Peas 400g,88,579.01
9930,0411686070049,Haldiram Frozen Samosa 10pc,66,391.28
9931,8907977521489,Yippee Noodles 200g,355,48.32
9932,0412448810880,India Gate Basmati Rice 5kg,325,691.74
9933,0413614374489,Heinz Tomato Ketchup 750g,216,1189.0
9934,0389839681933,Haldiram Bhujia 250g,103,22.11
9935,0417541277189,Go Cheese Spread 250g,208,583.53
9936,4713394730502,Stapler Pins Pack of 20,607,212.37
9937,8908830263096,PetSafe Dog Collar,145,1496.76
9938,8907603221325,Mother's Recipe Pickle Garlic 200g,348,137.29
9939,0760869807966,Perk 10g,409,565.34
9940,0237729800646,Trixie Dog Leash 100m,122,113.61
9941,8900836401373,Moov Pain Relief Cream 30g,278,589.43
9942,8908125479300,Scotch-Brite Scrub Pad 3pc,236,451.88
9943,4000161413264,Pantoprazole 40mg Strip 100tab,411,78.31
9944,0384924195302,Pantene Shampoo 150ml,120,129.28
9945,3810859249683,Band-Aid Strips Pack of 100,263,729.85
9946,4714951075876,Luxor Marker Green,356,247.54
9947,8900785503234,Doritos Sour Cream 50g,211,105.07
9948,3818078416756,Crocin 500mg Strip 25tab,155,349.65
9949,0401926795214,50-50 Biscuits 70g,302,62.59
9950,8006161185121,Dairy Milk Silk 80g,402,19.11
9951,8908491555646,Knorr Soup Mushroom 5g,241,756.93
9952,4013784923652,Dove Conditioner 400ml,371,372.44
9953,0377893343720,Pampers Baby Wipes Pack of 30,29,166.34
9954,8901126324693,Vicks VapoRub 100g,85,736.84
9955,8904186118295,Kinley Water 330ml,428,171.04
9956,0414853034714,Catch Salt 1000kg,348,685.83
9957,8905986596542,McCain French Fries 200g,53,284.68
9958,8900993202295,Maggi Tomato Ketchup 2g,43,612.92
9959,8906150602281,Odonil Room Freshener 200g,35,38.93
9960,8908773275798,Doritos Classic 25g,132,67.68
9961,0413939202283,MDH Rajma Masala 500g,46,132.77
9962,0415471065357,Maggi Tomato Ketchup 100g,237,367.99
9963,4716181628747,Syska Power Bank 5000mAh,35,1960.33
9964,8909649467439,Nestlé Milkmaid 500g,243,212.5
9965,0218302675424,Febreze Air Freshener 200ml,93,195.0
9966,0765370541798,Knorr Soup Tomato 2g,366,43.04
9967,0372230331026,Lux Soap 400g,282,439.57
9968,8903861675016,MamyPoko Diapers XL Pack of 72,43,664.06
9969,3815103511752,MamyPoko Diapers XXL Pack of 40,83,1937.57
9970,0759937194145,Nescafe Classic 200g,402,167.19
9971,0402541546885,M&Ms Peanut Butter 45g,79,107.58
9972,6907553960406,Portronics USB Cable 100m,11,1831.74
9973,0499415960823,Bisleri Water 1000ml,394,101.95
9974,0419065771792,Pillsbury Atta 100kg,352,567.64
9975,4017762867884,Colgate Mouthwash 75ml,220,685.27
9976,0413624061096,Daawat Basmati Rice 2kg,111,350.52
9977,3000459887716,Moov Pain Relief Cream 150g,424,87.32
9978,6904224514913,Portronics USB Cable 100m,271,1613.97
9979,0761205012457,Amul Milk Chocolate 55g,469,843.0
9980,0414516532236,Amul Paneer 500g,253,62.2
9981,8909671514743,MDH Garam Masala 500g,374,76.14
9982,8905225294734,Pampers Diapers M Pack of 72,35,1050.29
9983,0709545624848,Navneet Notebook 100pg,751,79.44
9984,8901320719790,Ibuprofen 400mg Strip 200tab,163,506.03
9985,8903716840620,Sprite 1500ml Can,126,97.44
9986,8907044867106,Heinz Tomato Ketchup 200g,115,340.56
9987,8907512898175,Badshah Chaat Masala 100g,21,27.82
9988,4000640262048,Centrum Multivitamin 60tab,213,466.46
9989,8906627367040,Johnson's Baby Shampoo 100ml,135,255.64
9990,8905739165612,Heinz Tomato Ketchup 500g,311,941.26
9991,4711842608656,Osram LED Bulb 7W,226,1562.75
9992,0755802033410,Coca-Cola 1000ml Can,375,228.13
9993,0412523665473,Dr. Oetker Mayonnaise 1g,297,887.84
9994,4718792724320,Faber-Castell Pencil 4B Pack of 50,79,235.93
9995,0761198804725,Amul Cream 500ml,288,188.02
9996,0768694853530,Bisleri Water 250ml,116,159.97
9997,8900988459208,Whiskas Cat Food Original 100kg,108,2413.8
9998,0762632955959,Danone Yogurt Strawberry 100g,60,519.64
9999,3002702686152,Pantoprazole 40mg Strip 200tab,372,376.44
10000,0418468666865,MDH Chaat Masala 100g,403,174.91
10001,0383689011810,Colgate Toothbrush Soft,373,155.7
10002,8908425128908,Amul Gold Milk 250ml,164,674.75
10003,8905469793307,Rin Detergent 100g,57,540.81
10004,8906265597014,Good Knight Mosquito Repellent 500ml,48,246.69
10005,4017479265843,Biotique Face Wash 500ml,87,604.83
10006,8909430089253,Harpic Toilet Cleaner 1500ml,61,44.13
10007,8901556339335,Paracetamol 500mg Strip 60tab,440,478.01
10008,0403139674447,Oreo Biscuits 25g,291,35.1
10009,0417215279259,Amul Cheese Slices 1500g,164,103.88
10010,8900628133710,Pillsbury Atta 100kg,244,580.83
10011,0762945840652,Safal Green Peas 1000g,16,676.94
10012,8907706186118,Royal Canin Dog Food 100kg,61,1512.61
10013,3816365875927,Savlon Antiseptic Liquid 30ml,391,794.72
10014,0410023646473,Amul Ghee 200g,244,704.89
10015,0417006161336,Dhara Mustard Oil 1000L,274,81.69
10016,0400374809610,KitKat 40g,83,145.93
10017,0416771400220,Amul Cheese Slices 250g,140,623.52
10018,4009258416430,Vicks Inhaler,372,799.25
10019,0281585043211,Hide & Seek 100g,176,62.21
10020,0416208869842,Amul Ice Cream Butter Pecan 250ml,184,171.39
10021,8900794753903,India Gate Basmati Rice 200kg,28,515.67
10022,0413329441667,Amul Skimmed Milk Powder 100g,153,30.47
10023,8901155344884,Daawat Basmati Rice 100kg,23,1066.67
10024,4018877305896,Stayfree Pads Pack,99,51.85
10025,8905355690024,Knorr Soup Tomato 1000g,372,829.59
10026,0230732278129,Whiskas Cat Food Original 100kg,104,1983.99
10027,8906055992388,MDH Chaat Masala 50g,305,272.57
10028,8908757249197,Digene Antacid 20ml,475,300.86
10029,0766062529025,Amul Dark Chocolate 30g,302,419.52
10030,8907029485837,Mother Dairy Milk 500ml,240,682.0
10031,8905697929400,Dove Conditioner 75ml,146,58.0
10032,8902242439513,Odonil Room Freshener 750g,127,273.92
10033,0122507052310,Tropicana Orange Juice 1500ml,401,41.61
10034,0759339543084,Red Label Tea 1000g,76,44.53
10035,0768849529563,Amul Ghee 200g,112,773.09
10036,0769510091457,Mountain Dew 750ml,220,122.05
10037,0499007960613,Aquafina Water 200ml,191,192.02
10038,0766916365335,Fortune Atta 5kg,66,482.9
10039,8904697252242,Catch Salt 1000kg,145,1185.68
10040,3817555372066,Supradyn Multivitamin 20tab,277,51.3
10041,8907592301787,Shan Tikka Masala 200g,186,189.13
10042,0850103382134,Staedtler Pencil HB,257,86.81
10043,0386460702532,Maggi Noodles Pepper 100g,276,186.37
10044,4714402860938,Luxor Marker Red,259,268.15
10045,4718459750228,Navneet Notebook 192pg,380,305.04
10046,0753268209677,Red Label Tea 250g,360,159.81
10047,0497079692869,Bournvita 330g,31,209.74
10048,0383338770686,Britannia Good Day 50g,310,273.15
10049,0417697011866,Maggi Tomato Ketchup 200g,37,971.85
10050,0210940210449,Domex Toilet Cleaner 750ml,41,479.12
10051,0401129874907,Center Fresh Gum Pack,519,515.47
10052,0408774268259,Glucose Biscuits 50g,349,238.18
10053,8900121470114,Bingo Mad Angles Cheese 150g,521,41.38
10054,8903723859042,Everest Chilli Powder 500g,332,216.84
10055,8904529286056,MTR Sambar Masala 200g,239,159.18
10056,8900767447112,Ariel Detergent 200g,200,142.68
10057,8909585707415,Himalaya Pet Shampoo 100ml,40,1137.13
10058,8900709163346,Amul Paneer 500g,258,312.32
10059,0416092779845,Patanjali Ghee 1g,17,638.29
10060,0768432370930,Venky's Chicken Nuggets 500g,133,522.28
10061,0413164775835,MDH Chaat Masala 200g,186,177.48
10062,4719803087632,Camlin Geometry Box,595,212.95
10063,8003212569374,KitKat 300g,569,224.89
10064,0388562072971,Bourbon Biscuits 150g,63,40.01
10065,0412184147646,Haldiram Frozen Samosa 5pc,124,179.44
10066,4713110374935,Mi USB Cable 100m,140,996.05
10067,8907699006189,Savlon Antiseptic Liquid 150ml,184,48.33
10068,0856845113531,Lexi Ball Pen 100pc Pack,328,290.19
10069,8909638587162,Pigeon Baby Bottle 200ml,170,1224.93
10070,0376570507646,Huggies Diapers XL Pack of 72,84,345.13
10071,0760670084150,Eclairs Toffee Pack 45g,55,144.24
10072,0373593643375,Nestum Rice Cereal 400g,28,1499.77
10073,3818729132165,Axe Deodorant 75ml,309,86.8
10074,0409326079835,50-50 Biscuits 70g,495,157.15
10075,0769027301926,Maggi Tomato Ketchup 100g,165,816.34
10076,3006287288503,Cetirizine 10mg Strip 60tab,360,299.39
10077,0355562737407,Surf Excel 750g,262,77.34
10078,0126431093852,Syska Power Bank 10000mAh,13,1575.0
10079,0354826743109,Lizol Floor Cleaner 500ml,118,459.45
10080,0219419753234,Rin Detergent 1500g,82,481.7
10081,8902421910109,Maggi Tomato Ketchup 2g,109,773.84
10082,8900098381925,MDH Chaat Masala 200g,282,180.34
10083,0492391277374,7UP 250ml,24,158.72
10084,0124526929215,Frooti Mango Drink 750ml,138,134.57
10085,8909478116300,Annapurna Atta 10kg,162,125.18
10086,8904890353425,Odonil Room Freshener 100g,281,520.59
10087,0378954408570,Gerber Puffs Peach 400g,127,1418.64
